scenario,seed,method,level,nu_low,nu_high,n,mae,rmse,bias,corr
physical_snr,33,mean_var,5.0,0.3,0.4,928,0.12017002985973296,0.12988291508231414,-0.11898908264742329,0.2972874693503683
physical_snr,33,mean_var,5.0,0.4,0.5,398,0.16513916524361127,0.18072467778053097,-0.16422876839212436,0.11888638044798308
physical_snr,33,mean_var,5.0,0.5,0.6,147,0.21421969139657052,0.23297003626747545,-0.21391818190918488,0.09094524807926146
physical_snr,33,mean_var,5.0,0.6,0.7,43,0.2587263861367869,0.2729222525099694,-0.2587263861367869,0.10994892381797389
physical_snr,33,mean_var,5.0,0.7,0.8,14,0.32607974324907574,0.3361059858420353,-0.32607974324907574,-0.275558141107566
physical_snr,33,mean_var,5.0,0.8,0.9,4,0.44365567713975906,0.4457700997923112,-0.44365567713975906,-0.44832171945132365
physical_snr,33,mean_var,10.0,0.0,0.1,3881,0.019559283065543644,0.024923150187130448,-0.004677714566639928,0.5341087176664359
physical_snr,33,mean_var,10.0,0.1,0.2,2878,0.051420964690247616,0.055626214906954005,-0.05071813984540413,0.6434745293491612
physical_snr,33,mean_var,10.0,0.2,0.3,1707,0.08261617848799113,0.08488994538330412,-0.08261491648970673,0.7942870835825929
physical_snr,33,mean_var,10.0,0.3,0.4,928,0.07218320068806923,0.08169730739555252,-0.06776874305295019,0.7263239011186415
physical_snr,33,mean_var,10.0,0.4,0.5,398,0.05564981055020088,0.06658255486486518,0.010737691842131879,0.5700175251020818
physical_snr,33,mean_var,10.0,0.5,0.6,147,0.04872902396584854,0.058323938572157584,0.04109230171255514,0.43769162775330694
physical_snr,33,mean_var,10.0,0.6,0.7,43,0.02468010436656863,0.03176422915782778,0.007792908091877782,0.29105264742791587
physical_snr,33,mean_var,10.0,0.7,0.8,14,0.06125444173812866,0.07029437642272394,-0.06125444173812866,-0.15162034895451557
physical_snr,33,mean_var,10.0,0.8,0.9,4,0.15459758043289185,0.15786274849073215,-0.15459758043289185,0.02089057195574092
physical_snr,33,expanded_stats,-10.0,0.0,0.1,3881,0.14203578102023479,0.15316527431870797,0.14203578102023479,0.485987265387547
physical_snr,33,expanded_stats,-10.0,0.1,0.2,2878,0.10362989774402269,0.11062421895466262,0.10362775339547589,0.23351127292095067
physical_snr,33,expanded_stats,-10.0,0.2,0.3,1707,0.035067302009552354,0.043761589268048004,0.023595323060504443,0.12716396450544887
physical_snr,33,expanded_stats,-10.0,0.3,0.4,928,0.06446105818232072,0.0731471230520323,-0.0627314708324085,0.07849707260102645
physical_snr,33,expanded_stats,-10.0,0.4,0.5,398,0.150725504823366,0.15505003448874982,-0.150725504823366,0.10638210167460561
physical_snr,33,expanded_stats,-10.0,0.5,0.6,147,0.23745836064118106,0.2399926554522192,-0.23745836064118106,0.037506359400405434
physical_snr,33,expanded_stats,-10.0,0.6,0.7,43,0.3260454175084136,0.3279200134289064,-0.3260454175084136,0.042676764496900665
physical_snr,33,expanded_stats,-10.0,0.7,0.8,14,0.4136865351881299,0.4148762145191549,-0.4136865351881299,0.258040949530674
physical_snr,33,expanded_stats,-10.0,0.8,0.9,4,0.5105738490819931,0.5116789379412799,-0.5105738490819931,0.12729212954237212
physical_snr,33,expanded_stats,-5.0,0.0,0.1,3881,0.09584915348422478,0.11332472294757451,0.09565316966291602,0.4808392036889213
physical_snr,33,expanded_stats,-5.0,0.1,0.2,2878,0.06812765134227947,0.07903783047839423,0.06646077262653172,0.22795081366594414
physical_snr,33,expanded_stats,-5.0,0.2,0.3,1707,0.029029817043792174,0.03757375403926713,-0.014419818935369146,0.09816216864512864
physical_snr,33,expanded_stats,-5.0,0.3,0.4,928,0.10700044684625905,0.11135869909760988,-0.10697940698471563,0.0470064971002662
physical_snr,33,expanded_stats,-5.0,0.4,0.5,398,0.20070428292655465,0.2028739174737589,-0.20070428292655465,0.0852708153719758
physical_snr,33,expanded_stats,-5.0,0.5,0.6,147,0.2929675392553109,0.294194105394059,-0.2929675392553109,-0.02332689719332516
physical_snr,33,expanded_stats,-5.0,0.6,0.7,43,0.3878351775712745,0.38856622457131995,-0.3878351775712745,0.10799606075189441
physical_snr,33,expanded_stats,-5.0,0.7,0.8,14,0.4836676844528743,0.48429130747723254,-0.4836676844528743,-0.11562122118031007
physical_snr,33,expanded_stats,-5.0,0.8,0.9,4,0.5765249729156494,0.5774169335796595,-0.5765249729156494,-0.5555704607668515
physical_snr,33,expanded_stats,0.0,0.0,0.1,3881,0.05491710839280991,0.07611566110416255,0.05142665854027686,0.4406867314095726
physical_snr,33,expanded_stats,0.0,0.1,0.2,2878,0.04416677135717877,0.05678263201852186,0.025346038478625325,0.26256705626137933
physical_snr,33,expanded_stats,0.0,0.2,0.3,1707,0.052101550810366395,0.06178248911043996,-0.042692341316353875,0.14429264350394885
physical_snr,33,expanded_stats,0.0,0.3,0.4,928,0.12818590513077274,0.13428194082357728,-0.12705534259820805,0.024788601818228617
physical_snr,33,expanded_stats,0.0,0.4,0.5,398,0.21604523309810678,0.21982725376898402,-0.21604523309810678,0.027371114384642986
physical_snr,33,expanded_stats,0.0,0.5,0.6,147,0.3056758658415606,0.3081339526342427,-0.3056758658415606,-3.689316484017468e-05
physical_snr,33,expanded_stats,0.0,0.6,0.7,43,0.3954112661439319,0.397212931407527,-0.3954112661439319,0.12516820825110858
physical_snr,33,expanded_stats,0.0,0.7,0.8,14,0.49454272857734133,0.4952392365172091,-0.49454272857734133,-0.17903795339155085
physical_snr,33,expanded_stats,0.0,0.8,0.9,4,0.5860931128263474,0.5869938605719153,-0.5860931128263474,-0.5324362892269635
physical_snr,33,expanded_stats,5.0,0.0,0.1,3881,0.02861437183766175,0.04265292074305172,0.016382719179400845,0.4300512319471292
physical_snr,33,expanded_stats,5.0,0.1,0.2,2878,0.03811933674679356,0.045853516928316476,-0.01868098698002419,0.37342362376616633
physical_snr,33,expanded_stats,5.0,0.2,0.3,1707,0.07138428549862215,0.08090465074615132,-0.0670531665198134,0.3051155080300167
physical_snr,33,expanded_stats,5.0,0.3,0.4,928,0.11804357961077115,0.1300467724063135,-0.11586851800053284,0.2542072122965232
physical_snr,33,expanded_stats,5.0,0.4,0.5,398,0.15965519991502092,0.17741628024175984,-0.15858807714290954,0.11483834415715036
physical_snr,33,expanded_stats,5.0,0.5,0.6,147,0.19564659700912682,0.22124078234793593,-0.1935706637343582,0.1554469326719539
physical_snr,33,expanded_stats,5.0,0.6,0.7,43,0.21069992697516152,0.23506526767915542,-0.21069992697516152,0.15902049403478144
physical_snr,33,expanded_stats,5.0,0.7,0.8,14,0.23036190015929084,0.252834480944556,-0.23036190015929084,-0.0182857574397152
physical_snr,33,expanded_stats,5.0,0.8,0.9,4,0.2900714948773384,0.2969488069038122,-0.2900714948773384,-0.8120542776195461
physical_snr,33,expanded_stats,10.0,0.0,0.1,3881,0.01764684495739533,0.022950025788829403,-0.0013265091660932854,0.5717360366206259
physical_snr,33,expanded_stats,10.0,0.1,0.2,2878,0.04061476464814987,0.04645042315030881,-0.03830953868128013,0.6400823912280438
physical_snr,33,expanded_stats,10.0,0.2,0.3,1707,0.057407481184498774,0.06666130976548816,-0.05517319950379331,0.6089486376733086
physical_snr,33,expanded_stats,10.0,0.3,0.4,928,0.05236258890865178,0.06571757884416343,-0.039526231779620564,0.6018012980505772
physical_snr,33,expanded_stats,10.0,0.4,0.5,398,0.047029697715337555,0.0587356958354722,0.0022504683115973545,0.49063670522704694
physical_snr,33,expanded_stats,10.0,0.5,0.6,147,0.04849948080218568,0.059003570197070615,0.031799216254227824,0.44498395227786913
physical_snr,33,expanded_stats,10.0,0.6,0.7,43,0.03925829432731451,0.047508707297879635,0.028190135955810547,0.5429131673929246
physical_snr,33,expanded_stats,10.0,0.7,0.8,14,0.03776793820517404,0.05321508628331026,0.020342205251966203,0.15965767722632573
physical_snr,33,expanded_stats,10.0,0.8,0.9,4,0.05884873867034912,0.0662976923714111,-0.027036845684051514,-0.39317076011040847
physical_snr,33,deepsets,-10.0,0.0,0.1,3881,0.15285945653433547,0.16382267587110194,0.15285945653433547,0.482609675442941
physical_snr,33,deepsets,-10.0,0.1,0.2,2878,0.11307742694668507,0.12175827173339493,0.11304823652458655,0.19654749581501385
physical_snr,33,deepsets,-10.0,0.2,0.3,1707,0.0459432854733414,0.05654894493603682,0.036166401655267535,0.12524913907456792
physical_snr,33,deepsets,-10.0,0.3,0.4,928,0.05145250286521583,0.062023352746030214,-0.045838760147834647,0.11268090985651061
physical_snr,33,deepsets,-10.0,0.4,0.5,398,0.129790362663305,0.13452577282613937,-0.129790362663305,0.23030143657853103
physical_snr,33,deepsets,-10.0,0.5,0.6,147,0.21719139368355678,0.22028142828251324,-0.21719139368355678,0.05759834525226628
physical_snr,33,deepsets,-10.0,0.6,0.7,43,0.3015058054480442,0.3031478670800686,-0.3015058054480442,0.16789069978810212
physical_snr,33,deepsets,-10.0,0.7,0.8,14,0.3883296762193952,0.3894606282387636,-0.3883296762193952,0.21116875737568183
physical_snr,33,deepsets,-10.0,0.8,0.9,4,0.4800647795200348,0.48090755989277045,-0.4800647795200348,0.43477069130128965
physical_snr,33,deepsets,-5.0,0.0,0.1,3881,0.10358047950436923,0.12049248630521875,0.10351566458564887,0.5042422649410326
physical_snr,33,deepsets,-5.0,0.1,0.2,2878,0.07725146003559366,0.08691372133164034,0.07656774080932513,0.23036740626290245
physical_snr,33,deepsets,-5.0,0.2,0.3,1707,0.03108782134841043,0.0383886275358539,-0.011391002966356194,0.06562291728999806
physical_snr,33,deepsets,-5.0,0.3,0.4,928,0.10605586402053976,0.11214903271259684,-0.10605586402053976,0.015535291607586519
physical_snr,33,deepsets,-5.0,0.4,0.5,398,0.2006618476767636,0.20332725542977748,-0.2006618476767636,0.1674883047226583
physical_snr,33,deepsets,-5.0,0.5,0.6,147,0.29258645797262384,0.29450710434616734,-0.29258645797262384,-0.048333818062421645
physical_snr,33,deepsets,-5.0,0.6,0.7,43,0.38665387796801187,0.3876636773879133,-0.38665387796801187,0.22348155196357022
physical_snr,33,deepsets,-5.0,0.7,0.8,14,0.476675774369921,0.4775144139431168,-0.476675774369921,0.0836682928531549
physical_snr,33,deepsets,-5.0,0.8,0.9,4,0.5633166134357452,0.5637900794923234,-0.5633166134357452,0.6763577689023682
physical_snr,33,deepsets,0.0,0.0,0.1,3881,0.060233139726449704,0.08317966071369151,0.05696186235165418,0.46569674072891615
physical_snr,33,deepsets,0.0,0.1,0.2,2878,0.05017144733404351,0.06471920685958304,0.03982003259163834,0.2962853476878128
physical_snr,33,deepsets,0.0,0.2,0.3,1707,0.042241805209600934,0.051929118890858945,-0.027582413758635172,0.14588106248617252
physical_snr,33,deepsets,0.0,0.3,0.4,928,0.11706070759301555,0.12440257265235173,-0.11690933273398671,0.0307089802302916
physical_snr,33,deepsets,0.0,0.4,0.5,398,0.21240586779974213,0.21621813643464885,-0.21240586779974213,0.009812982596467
physical_snr,33,deepsets,0.0,0.5,0.6,147,0.3010902860943152,0.30345816954499566,-0.3010902860943152,-0.05794306523111618
physical_snr,33,deepsets,0.0,0.6,0.7,43,0.4103850445082021,0.4116514974765772,-0.4103850445082021,0.04608520925801517
physical_snr,33,deepsets,0.0,0.7,0.8,14,0.5020373868090765,0.5036018144225287,-0.5020373868090765,-0.5508586328733219
physical_snr,33,deepsets,0.0,0.8,0.9,4,0.5904147028923035,0.5913664843554207,-0.5904147028923035,0.04477594017261734
physical_snr,33,deepsets,5.0,0.0,0.1,3881,0.0313589618052002,0.045789688769400136,0.015705163254172448,0.43796687258603145
physical_snr,33,deepsets,5.0,0.1,0.2,2878,0.03708110414730169,0.04414758808894468,-0.015491909988850998,0.3792231293280008
physical_snr,33,deepsets,5.0,0.2,0.3,1707,0.06903373134034939,0.07649028487386661,-0.06682599998473703,0.35863389045091654
physical_snr,33,deepsets,5.0,0.3,0.4,928,0.12098991795410884,0.12687674198840873,-0.12089954324644701,0.35311743009781876
physical_snr,33,deepsets,5.0,0.4,0.5,398,0.18154352416644742,0.18757338899298803,-0.18154352416644742,0.15090344815449833
physical_snr,33,deepsets,5.0,0.5,0.6,147,0.25816612199050226,0.26342936441637504,-0.25816612199050226,0.011651939679801009
physical_snr,33,deepsets,5.0,0.6,0.7,43,0.3418044836022133,0.3444393496226275,-0.3418044836022133,0.02228542709576641
physical_snr,33,deepsets,5.0,0.7,0.8,14,0.44091888623578207,0.44307692668847604,-0.44091888623578207,-0.3949450774670246
physical_snr,33,deepsets,5.0,0.8,0.9,4,0.5495629906654358,0.5499519640843649,-0.5495629906654358,0.8547338378629051
physical_snr,33,deepsets,10.0,0.0,0.1,3881,0.02246464293808152,0.02824025829594774,-0.010245805815019672,0.4763325418647082
physical_snr,33,deepsets,10.0,0.1,0.2,2878,0.0568868309360378,0.06158530427269616,-0.056247996218124555,0.601812003123374
physical_snr,33,deepsets,10.0,0.2,0.3,1707,0.09461541759754806,0.09621298615998641,-0.09461541759754806,0.7897458576214901
physical_snr,33,deepsets,10.0,0.3,0.4,928,0.10245327444361715,0.10909531790170891,-0.10162232711846972,0.731254641352552
physical_snr,33,deepsets,10.0,0.4,0.5,398,0.07335874876335038,0.08774823980023334,-0.0664316574907183,0.4475518942432655
physical_snr,33,deepsets,10.0,0.5,0.6,147,0.09123984769899017,0.10249761418098932,-0.08881719623293195,0.2014446245482489
physical_snr,33,deepsets,10.0,0.6,0.7,43,0.17128115476563918,0.1791291325748201,-0.17128115476563918,-0.37287839263019623
physical_snr,33,deepsets,10.0,0.7,0.8,14,0.3247241697141102,0.32741984356245846,-0.3247241697141102,-0.47558752100639706
physical_snr,33,deepsets,10.0,0.8,0.9,4,0.46534042060375214,0.46848413138611394,-0.46534042060375214,-0.8121480121443401
physical_snr,33,raw,-10.0,0.0,0.1,3881,0.15334665803759484,0.1615667413317566,0.15334665803759484,0.5163507627601169
physical_snr,33,raw,-10.0,0.1,0.2,2878,0.10826200572223693,0.1146755240315562,0.10826200572223693,0.21107429781361495
physical_snr,33,raw,-10.0,0.2,0.3,1707,0.03796213990111203,0.046572522531451284,0.028547814149708518,0.14069460150551605
physical_snr,33,raw,-10.0,0.3,0.4,928,0.05824466006316501,0.06738108420654886,-0.05705740490671376,0.09850151761832412
physical_snr,33,raw,-10.0,0.4,0.5,398,0.14486288784736365,0.14836563414418316,-0.14486288784736365,0.16670480507969782
physical_snr,33,raw,-10.0,0.5,0.6,147,0.2340354882940954,0.23627816512125868,-0.2340354882940954,0.019132128370025585
physical_snr,33,raw,-10.0,0.6,0.7,43,0.32840480638104813,0.3296602013101251,-0.32840480638104813,0.1014531504671574
physical_snr,33,raw,-10.0,0.7,0.8,14,0.41907301758016857,0.4197133613957332,-0.41907301758016857,0.41125696737575035
physical_snr,33,raw,-10.0,0.8,0.9,4,0.513404481112957,0.5140956172881389,-0.513404481112957,0.5583896243712252
physical_snr,33,raw,-5.0,0.0,0.1,3881,0.10842864568465474,0.12248612134613239,0.1084145064542732,0.5249741772833055
physical_snr,33,raw,-5.0,0.1,0.2,2878,0.07604692823786219,0.08259345558591344,0.07592076831772313,0.26972204656234877
physical_snr,33,raw,-5.0,0.2,0.3,1707,0.0265056192787614,0.0327794531160992,-0.013191659677845732,0.10424150999549074
physical_snr,33,raw,-5.0,0.3,0.4,928,0.10672842963309637,0.11086971071761986,-0.10672842963309637,0.09405851622324882
physical_snr,33,raw,-5.0,0.4,0.5,398,0.19947490691389871,0.20145519749228397,-0.19947490691389871,0.16588147679407397
physical_snr,33,raw,-5.0,0.5,0.6,147,0.29205119731474893,0.29335259160494526,-0.29205119731474893,0.008844938146051992
physical_snr,33,raw,-5.0,0.6,0.7,43,0.3856342531913935,0.3863967175570346,-0.3856342531913935,0.11870166798888934
physical_snr,33,raw,-5.0,0.7,0.8,14,0.47857870587280815,0.4790726215201671,-0.47857870587280815,0.3461206395763528
physical_snr,33,raw,-5.0,0.8,0.9,4,0.5728932917118073,0.5735139050023557,-0.5728932917118073,0.8614363898237739
physical_snr,33,raw,0.0,0.0,0.1,3881,0.06540660555571648,0.08610602696273353,0.0639040514839253,0.4652352748658167
physical_snr,33,raw,0.0,0.1,0.2,2878,0.05051915997107299,0.06119165813825989,0.04320920545341158,0.32611556805250663
physical_snr,33,raw,0.0,0.2,0.3,1707,0.03502868306640302,0.04340627453734689,-0.028136398208965387,0.1657302843156704
physical_snr,33,raw,0.0,0.3,0.4,928,0.11818237633219567,0.12224412986730054,-0.11818237633219567,0.06277738759816703
physical_snr,33,raw,0.0,0.4,0.5,398,0.21689256767381976,0.21900754336796122,-0.21689256767381976,-0.02906517915120857
physical_snr,33,raw,0.0,0.5,0.6,147,0.31499600430735114,0.3161742822397987,-0.31499600430735114,-0.09961898966719492
physical_snr,33,raw,0.0,0.6,0.7,43,0.4104820801768192,0.411225854283431,-0.4104820801768192,-0.09453045143393707
physical_snr,33,raw,0.0,0.7,0.8,14,0.5047640864338193,0.5053358785172283,-0.5047640864338193,-0.1010856443932582
physical_snr,33,raw,0.0,0.8,0.9,4,0.6017836183309555,0.6024126893867755,-0.6017836183309555,0.933401591897588
physical_snr,33,raw,5.0,0.0,0.1,3881,0.033477441639790856,0.0487658212802135,0.024513679480958128,0.41391934680892567
physical_snr,33,raw,5.0,0.1,0.2,2878,0.03630050905230064,0.043061195966456245,-0.010082674643142593,0.3700119277822268
physical_snr,33,raw,5.0,0.2,0.3,1707,0.06607546297670737,0.07360939864111468,-0.065498302175102,0.3206246163917629
physical_snr,33,raw,5.0,0.3,0.4,928,0.13469088249358124,0.13799949792340954,-0.13469088249358124,0.32005444296481445
physical_snr,33,raw,5.0,0.4,0.5,398,0.214672395781656,0.2167932668728472,-0.214672395781656,0.17283533000822537
physical_snr,33,raw,5.0,0.5,0.6,147,0.30413760336077944,0.305564897489595,-0.30413760336077944,-0.053889372130515936
physical_snr,33,raw,5.0,0.6,0.7,43,0.39764413999956705,0.39850925755792216,-0.39764413999956705,-0.0708269116559964
physical_snr,33,raw,5.0,0.7,0.8,14,0.49889260317598066,0.49973878885338974,-0.49889260317598066,-0.3633747238402316
physical_snr,33,raw,5.0,0.8,0.9,4,0.5985100865364075,0.5995155589864173,-0.5985100865364075,-0.737641653888509
physical_snr,33,raw,10.0,0.0,0.1,3881,0.020151694044873936,0.025474076337843588,4.474499066814078e-05,0.45008885540657795
physical_snr,33,raw,10.0,0.1,0.2,2878,0.05417049775589995,0.059123596652758396,-0.05321434872319418,0.5542549389776762
physical_snr,33,raw,10.0,0.2,0.3,1707,0.10380174746430262,0.10598081940624283,-0.10380174746430262,0.657053527338965
physical_snr,33,raw,10.0,0.3,0.4,928,0.1562371988427536,0.15766828268197597,-0.1562371988427536,0.6701930086250866
physical_snr,33,raw,10.0,0.4,0.5,398,0.2168310079442796,0.21822490196115252,-0.2168310079442796,0.4751752935003138
physical_snr,33,raw,10.0,0.5,0.6,147,0.29312673130002964,0.29417458284260545,-0.29312673130002964,0.2568355896589147
physical_snr,33,raw,10.0,0.6,0.7,43,0.38079600902490834,0.3815805243019108,-0.38079600902490834,-0.09780866257002185
physical_snr,33,raw,10.0,0.7,0.8,14,0.4831422375781195,0.4838539918218024,-0.4831422375781195,-0.4259375026549137
physical_snr,33,raw,10.0,0.8,0.9,4,0.5889137238264084,0.5898954171055207,-0.5889137238264084,-0.8646039521279837
uniform_fixed,11,moments,fixed,0.0,0.1,1063,0.3204972131460553,0.4082928974108627,0.27824681302804594,0.013407787720072693
uniform_fixed,11,moments,fixed,0.1,0.2,1016,0.3146087904717392,0.3590342135895531,0.19425533491179464,0.00038194522720598814
uniform_fixed,11,moments,fixed,0.2,0.3,1014,0.3032789649019345,0.3220043134890966,0.10985621646840192,0.05842882048464605
uniform_fixed,11,moments,fixed,0.3,0.4,998,0.28919529762559515,0.30947929927093853,0.02534552079761673,0.04034563039982647
uniform_fixed,11,moments,fixed,0.4,0.5,963,0.2818293654875344,0.3172814840054175,-0.032845517417352144,0.08059018601236614
uniform_fixed,11,moments,fixed,0.5,0.6,1030,0.2728344315464057,0.33485676475869897,-0.07759945091691989,0.05908277288973362
uniform_fixed,11,moments,fixed,0.6,0.7,1009,0.25345286632434816,0.34074210549948925,-0.09614908940373847,0.037919379105687136
uniform_fixed,11,moments,fixed,0.7,0.8,972,0.2212000368124664,0.3260833052997296,-0.085786254348333,0.06865511220800197
uniform_fixed,11,moments,fixed,0.8,0.9,984,0.16762767241495413,0.2712790277698505,-0.05100569534834808,0.1481016582029189
uniform_fixed,11,moments,fixed,0.9,1.0,951,0.1279204014598634,0.212963818495559,-0.030634021157345936,0.13745449530790643
uniform_fixed,11,moments_clipped,fixed,0.0,0.1,1063,0.3204972131460553,0.4082928974108627,0.27824681302804594,0.013407787720072693
uniform_fixed,11,moments_clipped,fixed,0.1,0.2,1016,0.3146087904717392,0.3590342135895531,0.19425533491179464,0.00038194522720598814
uniform_fixed,11,moments_clipped,fixed,0.2,0.3,1014,0.3032789649019345,0.3220043134890966,0.10985621646840192,0.05842882048464605
uniform_fixed,11,moments_clipped,fixed,0.3,0.4,998,0.28919529762559515,0.30947929927093853,0.02534552079761673,0.04034563039982647
uniform_fixed,11,moments_clipped,fixed,0.4,0.5,963,0.2818293654875344,0.3172814840054175,-0.032845517417352144,0.08059018601236614
uniform_fixed,11,moments_clipped,fixed,0.5,0.6,1030,0.2728344315464057,0.33485676475869897,-0.07759945091691989,0.05908277288973362
uniform_fixed,11,moments_clipped,fixed,0.6,0.7,1009,0.2533439119873482,0.340632314239004,-0.09625804374073849,0.037651101821229126
uniform_fixed,11,moments_clipped,fixed,0.7,0.8,972,0.2200845394421507,0.3251542130441356,-0.08690175171864867,0.06748701957680098
uniform_fixed,11,moments_clipped,fixed,0.8,0.9,984,0.16068686732674034,0.2667586157423879,-0.05794650043656187,0.13958956116436969
uniform_fixed,11,moments_clipped,fixed,0.9,1.0,951,0.10071422963488365,0.20056521734323063,-0.05784019298232567,0.10835426786038918
uniform_fixed,11,known_sigma,fixed,0.0,0.1,1063,0.12785761213174962,0.1688411273488665,0.07986792370640636,0.009991716846242534
uniform_fixed,11,known_sigma,fixed,0.1,0.2,1016,0.140195422842512,0.1575715297063676,0.008316713348617704,0.10242700779672356
uniform_fixed,11,known_sigma,fixed,0.2,0.3,1014,0.14039707039822724,0.1664923666050498,-0.020529739279483667,0.22110498305088483
uniform_fixed,11,known_sigma,fixed,0.3,0.4,998,0.13034099612183464,0.1667222817651979,-0.030470108848535463,0.12590953188538087
uniform_fixed,11,known_sigma,fixed,0.4,0.5,963,0.10420018511892974,0.14197265024317013,-0.02426812814032177,0.2201220519687296
uniform_fixed,11,known_sigma,fixed,0.5,0.6,1030,0.08213611502670547,0.10768414576406966,-0.00800601484127415,0.27420538731485167
uniform_fixed,11,known_sigma,fixed,0.6,0.7,1009,0.07539740169367304,0.09560577105206447,-0.002731632341596605,0.2592204912844896
uniform_fixed,11,known_sigma,fixed,0.7,0.8,972,0.07199660964586117,0.09004077850161134,-0.010501505814707329,0.25517530147443934
uniform_fixed,11,known_sigma,fixed,0.8,0.9,984,0.0667086878443152,0.08331422314396107,-0.0005329721342257368,0.3354507863072844
uniform_fixed,11,known_sigma,fixed,0.9,1.0,951,0.06253453390330045,0.07898934038998581,-0.0025314167220259064,0.3202724486188758
uniform_fixed,11,prior_mean,fixed,0.0,0.1,1063,0.44643278379319196,0.4473562565203109,0.44643278379319196,
uniform_fixed,11,prior_mean,fixed,0.1,0.2,1016,0.34747117159404156,0.34866083252257757,0.34747117159404156,
uniform_fixed,11,prior_mean,fixed,0.2,0.3,1014,0.2443162139791709,0.24598052057431408,0.2443162139791709,
uniform_fixed,11,prior_mean,fixed,0.3,0.4,998,0.14597291396352235,0.14863802940182183,0.14597291396352235,
uniform_fixed,11,prior_mean,fixed,0.4,0.5,963,0.046735751573170455,0.054450462669230704,0.04660505214212839,
uniform_fixed,11,prior_mean,fixed,0.5,0.6,1030,0.0543369327355357,0.06159273272889781,-0.0543369327355357,
uniform_fixed,11,prior_mean,fixed,0.6,0.7,1009,0.15522993491118917,0.15791042508533232,-0.15522993491118917,
uniform_fixed,11,prior_mean,fixed,0.7,0.8,972,0.2527677645531211,0.25438383663973996,-0.2527677645531211,
uniform_fixed,11,prior_mean,fixed,0.8,0.9,984,0.3542598857264209,0.35547496400359163,-0.3542598857264209,
uniform_fixed,11,prior_mean,fixed,0.9,1.0,951,0.4541155757337464,0.4549980760681319,-0.4541155757337464,
uniform_fixed,11,prior_median,fixed,0.0,0.1,1063,0.4434050172707548,0.44433478274096344,0.4434050172707548,
uniform_fixed,11,prior_median,fixed,0.1,0.2,1016,0.3444434044457327,0.3456434867326325,0.3444434044457327,
uniform_fixed,11,prior_median,fixed,0.2,0.3,1014,0.24128844709497468,0.24297349401445173,0.24128844709497468,
uniform_fixed,11,prior_median,fixed,0.3,0.4,998,0.14294514702054445,0.1456656693602855,0.14294514702054445,
uniform_fixed,11,prior_median,fixed,0.4,0.5,963,0.043970951781466,0.051882576892930826,0.04357728519915049,
uniform_fixed,11,prior_median,fixed,0.5,0.6,1030,0.057364699678513605,0.06427963312833519,-0.057364699678513605,
uniform_fixed,11,prior_median,fixed,0.6,0.7,1009,0.15825770185416707,0.16088775545162148,-0.15825770185416707,
uniform_fixed,11,prior_median,fixed,0.7,0.8,972,0.255795531496099,0.25739259406545406,-0.255795531496099,
uniform_fixed,11,prior_median,fixed,0.8,0.9,984,0.3572876526693988,0.35849246874720664,-0.3572876526693988,
uniform_fixed,11,prior_median,fixed,0.9,1.0,951,0.4571433427707379,0.45802000933318227,-0.4571433427707379,
uniform_fixed,11,deepsets,fixed,0.0,0.1,1063,0.14646246482951958,0.16564783421594612,0.14645660945817982,0.02607367758701264
uniform_fixed,11,deepsets,fixed,0.1,0.2,1016,0.07671622313764387,0.1046746264328339,0.06274456582875468,0.10919016515763351
uniform_fixed,11,deepsets,fixed,0.2,0.3,1014,0.07701903134143565,0.0974041464907355,0.00361987284919214,0.225065910291751
uniform_fixed,11,deepsets,fixed,0.3,0.4,998,0.1029723894321369,0.12131154157171181,-0.03699440161188045,0.12238428380190461
uniform_fixed,11,deepsets,fixed,0.4,0.5,963,0.10692383300973371,0.13123588074615034,-0.04922959149688451,0.2322604466570393
uniform_fixed,11,deepsets,fixed,0.5,0.6,1030,0.09298242342124864,0.118431619042785,-0.03209293073820836,0.2868793360800798
uniform_fixed,11,deepsets,fixed,0.6,0.7,1009,0.08054744196008998,0.10364502669308648,-0.01642131087683119,0.2559106607899504
uniform_fixed,11,deepsets,fixed,0.7,0.8,972,0.07188494472837252,0.09107826798337877,-0.01903661521373953,0.25540270966566947
uniform_fixed,11,deepsets,fixed,0.8,0.9,984,0.05442593125550728,0.07064816181424559,-0.018383620170558373,0.34302408619925034
uniform_fixed,11,deepsets,fixed,0.9,1.0,951,0.05402312093227318,0.06902559798006175,-0.048345353575785704,0.3145583895262417
uniform_fixed,11,raw,fixed,0.0,0.1,1063,0.1653520908953161,0.18377985471695382,0.16533486949856396,0.026649992410646067
uniform_fixed,11,raw,fixed,0.1,0.2,1016,0.09120933171068354,0.11723689174346498,0.08150099269957758,0.11435326775203791
uniform_fixed,11,raw,fixed,0.2,0.3,1014,0.07455107011268361,0.09649005681151582,0.021028209778919258,0.22197475607451955
uniform_fixed,11,raw,fixed,0.3,0.4,998,0.09486502038691946,0.11339779071468997,-0.021546829379871037,0.1248670345708321
uniform_fixed,11,raw,fixed,0.4,0.5,963,0.10248849431859369,0.1240516309329598,-0.03965388956409129,0.23625400229179508
uniform_fixed,11,raw,fixed,0.5,0.6,1030,0.09332876740728767,0.11792037182151413,-0.02529596695043508,0.2892389127516341
uniform_fixed,11,raw,fixed,0.6,0.7,1009,0.07998459134158578,0.10247936563594678,-0.009616164462890096,0.25921774041714774
